,is_spoiler,review_text
22363,True,"*****WARNING: THIS REVIEW MAY CONTAIN SPOILERS**** Adapted from the novel of the same name by Winston Groom, ""Forrest Gump"" is unlike any movie I've ever seen. For the duration of its two-hour run, it enchants and moves, amazes and inspires, seamlessly blending comedy and drama, history and fantasy, threading its spellbinding yarn against the backdrop of some of the defining events in modern American history.""Forrest Gump"" is about Forrest Gump, an everyman from Alabama. While Forrest is none too bright, he can run like the wind, which secures him a scholarship to the University of Alabama. As the film continues, he becomes a footballer, a soldier, a ping-pong champion, a folk hero and a multi-millionaire. He meets Elvis Presley and JFK; exposes the Watergate Scandal; saves lives in the Vietnam War; runs across the United States; becomes a household name as a highly successful shrimping boat captain; makes the cover of Forbes magazine; and inspires John Lennon's iconic record ""Imagine."" And yet, in spite of all these events, the defining moments in Forrest's life are those he shares with Jenny, his childhood sweetheart, who flits in and out of his life as she goes on a downward spiral trying to come to terms with being a survival of physical and sexual abuse by her father when she was a child.It is from these tender and real moments between Forrest and Jenny that the film finds it emotional core. Their relationship develops over the years and ultimately leads to them marrying and having a son together. But even then, Jenny's traumatic past comes back to haunt her, as the years of self-destructive behaviour that it triggered led to her becoming ill with an unknown virus (possibly HIV/AIDS) that tragically claims her life towards the end of the movie. ""Forrest Gump"" is very much a take it or leave it film. It could be viewed as one-dimensional, optimist bilge, about an idiot meandering aimlessly through life, merely getting lucky. Reading between the lines, though, you find a masterpiece, careening between sadness and joy, pain and triumph. Robert Zemeckis' direction is almost flawless; he renders ""Forrest Gump"" with aesthetic quality and flair. It includes soundtrack with contributions from various American artists and, of course, Alan Silvestri, who composes a beautiful piano suite that is magical in itself.Recognising technical and writing merit, the standard of acting in ""Forrest Gump"" is high as to be almost off the scale. Tom Hanks's performance as Forrest Gump accrued Oscar, Golden Globe and SAG awards that he wholly deserved; he plays Forrest's naivety and vulnerability well and his monologue at Jenny's grave was a tearjerker. Robin Wright's portrayal of Jenny - a woman crying out for help - was tender and real and Gary Sinise, playing Forrest's commanding officer in the Army, Lt. Dan Taylor, who loses his legs after being wounded in combat, is superb, flawlessly capturing Lt. Dan's wrath, melancholy and despair and later his redemption and joy. There is no way to define ""Forrest Gump"" as a movie. It can only be defined as art."
22364,True,"This movie suffers from a bad case of ""schizophrenia"". The movie starts out as a story about a boy who overcomes a handicap with a strong single mother (played by Sally Field). The movie could have been then a ""low key"" version of Radio and made a statement about the obstacles one has to overcome. Instead, Zemeckis wanted to make a statement about American history from the 60s to the 80s. The result was a judgmental indictment without regard for the ""complexities"" involved. For example, we are supposed to think that Forrest Gump is so ""dimwitted"" that he doesn't care about civil rights, when a young black woman is trying to attend class. Is Zemeckis mocking civil rights? Then there is something about having to pee while shaking hands with LBJ. I guess some people find this funny, but it just appeared childish to me. Then, Gump goes off to Vietnam, leaving his ""flaky"", ""irresponsible"" girlfriend behind. You get tired easily of his girlfriend being portrayed as an irresponsible child. When he returns from 'Nam, he gets in a fight with some pretentious hippy, who is supposed to represent the entire anti-War movement. This really irritated me seeing all the complex issues of the 60s being used to subjectively attack the anti-war movement. After this slight, the movie moves on to a new story. Now Forrest is running for no reason. In the movie ""Convoy"", where this idea was borrowed from (switching from truckers to runners), there seemed to be a little bit of a political message. Forrest is just running for no rhyme or reason. By the end of the movie, I am just annoyed by his talk about a box of chocolate. This movie was extremely annoying, patronizing, and ignorant. Forrest Gump might of been a better, more honest movie, if Zemeckis stuck to the storyline, instead of pursuing a right-wing political agenda."
22365,True,"It really isn't a good sign when a film has you reaching for the sick bag after only a few minutes.This film features one of Tom Hanks's most insufferable performances, as the eponymous simpleton who embarks on an odyssey across America ( and Vietnam - what did they do to deserve such a fate?). The scene in which Forrest's mother dies inadvertently provided some comic relief after interminable scenes of Gump running across America, meeting Presidents, and maintaining a frankly creepy crush on childhood ""sweetheart"" Jenny.This nauseating piece of reactionary twaddle is something the CIA should consider as a means of extracting information from anyone they saw fit. I'd be screaming for mercy after 10 minutes.And what were the Academy smoking when they gave Hanks an Oscar for this turd? Avoid at all costs - but if you really must watch it a bottle of whisky may numb your senses into submission enough to allow a viewing."
22366,True,"Great movie is great and have a great story and the chocolate looks great at the end. It contains a lot story that has been builded up great and is timed perfect for my eyes the movie makes me laugh every time i watch its okay funny for persons with that humor. its a great story line coming in the right order and have the right persons the right places . It is a big movie everyone have seen it at least one time in there life me in person have seen it more than 5 times at this time so i think its great that we have that great actors in the world. Actors makes a great job in this movie have seen better but in this movie they are special. and i think its great that they have Elvis in the movie i think that he does a lot in the movie. Highly recommend, sorry for spelling mistakes..."
22367,True,"Forrest Gump is so touching and captivating, sensational film, the film is full of great moments, when he is a child, when he decided to run for years, he in the Vietnam war, have fun scenes, Tom Hanks makes his best performance it is impeccable, his character is so childish and naive, the soundtrack is very good, the picture is excellent, the plot is clever, the cast is great, Robert Zemeckis makes a great direction, the end he finds the woman he loves and knows your child is great, the way the story is told is very good, he tells the moments he spent in 40 years at the bus stop, many people says that Forrest Gump did not deserve to get the Oscar Pulp Fiction is the Shawkshank Redemption, I totally disagree, even Pulp Fiction is an amazing film, Forrest Gump fact was the best movie of the year, Forrest Gump is exciting, has a beautiful story, a beautiful soundtrack is an incredible performance of Tom Hanks. Note 10"
22368,True,"There are movies and movies & there is Forrest Gump.Movies that make you laugh, movies that make you ponder,movies that may excite you, but only a few can make you cry. Forrest Gump does it all. Boy, tears rolled down for the first time after watching a movie(of course there are other movies that followed but surely none of those were even close to this phenomenal motion picture). Not that I am Hercules or Thor, but it takes immense poignance to make me cry. Talking about Robert Zemeckis, the man always had a peculiarity in his direction but this is the one which stands tall among all. This story wouldn't have been the same without him. He is the one who brought the feel to this movie. Tom Hanks does not have Tom Cruise's face or Brad Pitt's body & so he got to the best with what God has given him- SHEER ACTING PROWESS. In early 90's he was still to establish himself among great names & thats how he did it? Although he had already won an Oscar for philadelphia but this movie was his official entry to the hearts of millions of people across the globe. Its hard to imagine any other actor fit in this role. His movies have always been like a box of chocolates- YOU NEVER KNOW WHAT'S GOING TO COME & this one is a pure delight- a movie that can make your day.Some of the finest dialogs, thrilling moments, funny instances, touching storyline, insightful thoughts & a pinch of romance, this movie offers you everything you are looking in a heartwarming feel-good movie.Robin Wright's performance was a treat to watch and some breathtaking chemistry with Tom Hanks made it even more delicious. Even the best in the romance cannot match this one. ""I may not be a smart man but I know what love is"" is one of my favorite lines in the movie. Stupidity has never been so touchy before.Every single character contributed to this beautiful fable in bits & pieces- Forrest, Jenny, Lt. Dan, Bubba, Forrest's Mama, Young Forrest & Junior Forrest are some of the unforgettable ones. An extraordinary journey of an ordinary man & arguably one of the best performances of all time by Tom Hanks- don't give a miss to this one. It may change your perception about life.One hell of a movie & it will be close to my heart forever! what can I say more"
22369,True,"For anyone who grew up in the turbulent Sixties, ""Forrest Gump"" delivers a clever blend of nostalgia mixed with a uniquely creative view of history as experienced by a presumed to be simpleton. While Tom Hanks' character recalls his life with a slow tangy drawl, he variously entertains and educates a host of passengers waiting for the next bus to their intended destination. Some ignore him, some show interest, one even scorns Gump's tale of getting rich in the shrimping business, only to depart before Forrest has a chance to pull out his copy of Fortune Magazine. Life can be like that for those unwilling to listen and learn, casting doubt instead of exploring the truth and keeping an open mind.I got a kick out of Forrest's string of brushes with greatness - the way he taught Elvis how to shake his hips, his unquestioning response to LBJ's inquiry about his war injury, and the way his war time experience inspired John Lennon to write 'Imagine'. There was also that ingenious sequence in which he meets President Nixon, then inadvertently tips off the Watergate scandal. However the most understated and easiest reference to miss was the clever homage paid to the 1969 film ""Midnight Cowboy"", when Forrest wheels Lieutenant Dan (Gary Sinise) across busy city traffic, and is narrowly missed by a taxi cab. Lt. Dan's response was ""Hey, I'm walkin' here"", just the way Ratso Rizzo did in that earlier film. All that with the 'Everybody Talking at Me' movie theme seamlessly woven in as so many songs of that era were utilized with other aspects of the story.For Forrest Gump, life is not a pretentious path to wealth or fame, but a never ending quest to learn and be a productive human being. Not to mention finding one's own true love. For Forrest, life long friend Jenny (Robin Wright) represents an unfulfilled ideal, one he accepts into his heart while still a young schoolboy and nurturing that relationship platonically throughout his adulthood. For her part, Jenny represents a youthful quest for experiencing life to the fullest, only to make a series of wrong choices that lead her to the brink of suicide. It's fitting that Jenny eventually realizes what Forrest knew all along, that they were made for each other even if outward appearances seemed to dictate otherwise.I've seen this film only a couple times in the past, thinking it was good, but only considering it for it's entertainment value. I guess one of the benefits of getting older is the insight one gains with experiencing life a day at a time and steady as she goes. My viewing of the picture today gave me a greater appreciation for the subtleties offered in the film, and leads me to believe the world would be a better place if there were a little more of Forrest Gump in all of us."
22370,True,"Forrest Gump is a heartwarming tale about a very different man who just wanted to fit in.Seeing his story throughout the movie made me think ""wow,this guy was some guy"".Forrest Gump was marvelously played by Tom Hanks who i'd only ever seen (well,heard his voice) in Toy Story.I thought it was funny that he was telling random people at the bus stop his life story.I'm glad that they didn't ignore him.Robert Zemecks directed this movie very well because it made perfect sense.I loved Forrest's confidence that he could do anything if he tried.It was such a lovely story,it made me cry,and i'm not that emotional when it comes to movies.The supporting cast was great as was the set design and the picture.Forrest Gump is fantastic and remember,life is like a box of chocolates because it's true,you don't ever know what you'll get.Thanks for that phrase Forrest.10/10"
22371,True,"Spoiler Oooh! The drama! The tragedy! The pointlessness.Forest Gump is the inane story of an insipid person with the usual Hollywood slant. A brain-dead person somehow shapes the course of history and we are supposed to believe it.The drama is over the top and forced. Are we really supposed to cry when his girlfriend dies during the early AIDS years? ""I caught a virus"" she says. Come now now, at that time most of the infected people were promiscuous homosexual men.And in the end we find out that the brain-damaged Gump is wiser than nearly everybody else. This one is so bad it must have Tom Hanks in it."
22372,True,"I really love this film and I have seen it many many times.It is extremely moving and powerful which is exactly what a film (of this genre) should be. If you want to watch a comedy, go watch a comedy, nobody is denying that this is not a romantic-comedy full of belly laughs but it is a real tear jerker and makes you think and Tom Hanks totally deservedly won an Oscar for being such an outstanding actor. It is really a fantastic film, there are not enough ways for me to express that. It makes you think and it touches you and it is *very* hard for the film crew (actors,directors,cameraman etc) to be able to achieve that but they have. I seriously don't understand how people can be so critical and hate this. I do not (well hardly ever) watch a movie expecting to critise it, that is not what movies are for. And *of course* you are not going to like some of the characters because they are not *meant* to be likable!! Thats just how some people are, a film cannot portray everyone as sugary sweet and perfect. I understand that not everybody will think it is fantastic but I do not understand the negative comments, to me they seem silly because I think this is a wonderful film, one of the best ever. The best thing about this film is that it goes through lifes highs and lows just it does for real people."
22373,True,"This movie is unrealistic and personally I didn't enjoy it in the slightest. I hate this movie and have never been impressed. There are plot holes and many scenes where you just want to punch the main characters. The script is atrocious and the acting is horrendous. I have never been more disappointed in a movie. This movie is thought to be touching and classic, but all you see is Tom Hanks and a lot of pointless of love. For once the movie focuses on male love rather than female but it never shows real love. Basically if given the chance I would take this movie off the market because it sets such unrealistic ideas for society."
22374,True,"In 1981, Forrest Gump watches a feather fall from the sky at a bus stop in Savannah, Georgia. He recounts his life story to strangers who sit next to him on the bench, recounting his childhood in the town of Greenbow, Alabama. On his first day of school, Forrest meets a girl named Jenny Curran, whose life is followed in parallel to Gump's at times. Despite his below average intelligence quotient, his ability to run at lightning speed (despite being a victim of polio as a young child) gets him into college on a football scholarship. After his college graduation, he enlists in the army, where he makes friends with fellow recruit Bubba, who convinces Gump to go into the shrimping business with him when the war is over. Despite his low intelligence, Gump manages to excel at drill exercises. They are sent to Vietnam, and during an ambush, Bubba is killed in action. Gump ends up saving much of his platoon, including his Lieutenant, Dan Taylor, who loses both his legs as a result of injuries. Gump is awarded the Medal of Honor for his heroism."
22375,True,"Excuse me for the bad English. I want to start by saying this, WHAT A GREAT MOVIE. Since the first second of the movie I was mesmerized by how amazing this movie is, I mean how often do you see a movie that has it all, it's not based on a true story but it contains history elements, like the Vietnam war, the Watergate scandal etc. It's also not biographical but you can see John Lennon& JFK, it's also a romance and a comedy at the same time and of course DRAMA. It's brilliant to be in a movie that was a huge success both commercially with more than 600M$(second most in 1994 behind only THE LION KING)and critically with six Oscars (including Best Picture). Tom Hanks(Oscar winning role)excelled in this movie, and he made the whole world cry with him in the scene when Jenny dies, he did the same thing six years later in Cast Away when he made the whole world cry over a volleyball !!! . ""My momma always said: ""Life is like a box of chocolates, you'll never know what you're gonna get"""", what a quote"
22376,True,"I have nothing to write for this movie. It's just so great job, actors and everything around so I can't describe it. This is the most realistic and beautiful movie I've ever seen! Words can't say how much this movie means for me. I saw it when I was 8-years-old maybe and I said I didn't like it because I didn't understand it, well, I'm 14 now and I have to admit I was seriously wrong. I don't understand people who can hate this movie. Okay, it's their opinion if they don't like it but if they hate it, they don't know what's life. They can't merge with the story of the movie. This movie says so many things how we should all treat to everyone. Forrest was amazing guy and no one liked him just because he wasn't rich or because he had wrong legs. And later? He became popular just because of his acting and opinions. He was himself. All the time. He didn't care if people said if he's stupid, because for stupid person everyone's stupid. That's what most of people forget these days. They fall for others offenses very easily and they forget who they really are. Men these days care only about women and their needs. They don't know how true love looks. That's why I love this movie. Because it's not just a movie. :) It's the movie. The life."
22377,True,"...and it is still my all time favorite. Every couple of years. I first watched when I was 9 years old when I was in China. It was really hard for me understand of the messages the film try to deliver. As I grow up, I have been watching this film from time to time, and I start to understand the history of African American getting equal rights in the society, the fact that Jenny had a miserable childhood and why she was so rebellent as she grow up, and history of Vietnam war, John Lennon, JFK...etc. I can almost always learn something new about the film every time I watch it. This film always inspires me to question my life. As ""normal"" people with normal IQ scores, we though we know what are important and what are things we want. We won't spend time on things that seem not important, and be make decisions and choices based on that. But for Gump, he never made a conscious choice on those important decision in his life: play football, join army, make friend with the shrimp guy, play Pingpong, running cross the country. He didn't choose to do any of these things. Just like the famous line from the movie: Life is like a box of chocolate, and you never know what you will choose. And the feather flying in the sky at the beginning and the end of the film, was the a prefect visual metaphor of this line and Gump's life."
22378,True,"This movie really is spectacular, with Tom Hanks in the title role performing it spectacularly. Forrest Gump, a sweet, little, simple man just chasing his one true love, is such a basic idea for a movie, but is done in a way that is heart wrenching and emotional. By far, this is one of my favorite movies. Few other films really can compare to Forrest Gump in its emotion and overall theme of finding happiness in your everyday life, no matter what life throws at you. And so, I would certainly rate Forrest Gump 10/10 every time, for it's not the most big-budget films that end up being best, it's those which truly strike a chord and bring out the joy in people that can be classified as the best movies. And in the end, that's what movies are about. Bringing joy and happiness, and creating and ideal world even in the worst of times, for in the end, ""all the world's a stage."""
22379,True,"To get a 10 from me, a movie needs to be practically perfect in all aspects that I consider of the utmost importance: screenplay, acting, characters, technical achievement and soundtrack. Forrest Gump achieves that task. First of all, I think screenplay and characters ought to be analyzed together. The story of this movie is absolutely brilliant on its surface. The idea of displaying a naive and low IQ man who witnesses some of the biggest events of the US history during the second half of the XX century was perfectly performed. It was undoubtedly one of the most amusing things that I've ever seen on the screen. However, the movie was for me something beyond that. Forrest Gump, as being the simplest man you could ever imagine, represents the human being at its ""purest condition"". Gump does everything that we would do in the same situation if we weren't pressured by conventions established by society. Most people start drinking beer, for instance, not because they like it, but because they need acceptance from others. Forrest's case is different: he drinks Coke because it tastes better. He decides to mow the lawn because he likes it, regardless of other people's thoughts about that. He loves Jenny without any prejudice or shame, even though she only looks for him when she needs him desperately, representing the rest of the corrupted human race. Summing up, he follows his primal instinct and he is unconsciously immune of everything else. This makes Forrest Gump one of the nicest and well written characters of all time.Nothing would be the same, of course, if it wasn't Tom Hanks in the leading role. He is astonishing, vanishing completely inside the character. Robin Wright is also perfect as Jenny, being able to perform a large amount of feelings among almost two hours and a half. Gary Sinise and Sally Field are also great. Michael Conner Humphreys and Hanna Hall, who performed young Gump and young Jenny, caught our attention from the very beginning.Robert Zemeckis and his team made the movie of their carriers. The visual effects were revolutionary, placing Gump alongside John F. Kennedy and John Lennon and making the audience burst out laughing. Moreover, the rhythm and the editing were perfect and the cinematography was impressive. The soundtrack is also a differential, because it follows perfectly the passage of time. Hence, we enjoy some of the best hits of the 60s, the 70s and the 80s. The original score deserves a mention too. It's simple, beautiful and fits perfectly with the scenes where it appears. Forrest Gump is directed brilliantly, has memorable characters, astonishing and captivating performances, an original and magnificent plot and a marvelous soundtrack. Surely one of the best movies ever made.Vote: 10."
