,is_spoiler,review_text
6629,True,"Keeps the authentic, beautiful and rich feeling of the first film, while adding a level of intensity and interest throughout. The idea of producing parallel stories depicting the rise of a young Vito Corleone (played to perfection by Robert De Niro) and the loneliness and betrayal of Michael Corleone (the subtle and frighteningly intense Al Pacino) was a brilliant one. However, this is where the majority of the film's flaws lie. In creating these two separate stories, they made one much more interesting than the other. When watching the slow turn of paranoia and danger in Michael's life, all I can manage to think about is what will happen next in Vito Corleone's rise to becoming the Godfather. Either way, these are two of the strongest and most complex characters of all time. Vito loses his father, brother and mother to the same man who he luckily escapes from. He gains a family and rises to power, murdering another Don in the process in one of the most intensely suspenseful scenes of all time, and returns to confront this now bitter and alone man.The death of Don Ciccio is one of the strongest scenes of the film, and certainly portrays how much more brilliant De Niro is when he's playing quiet strength instead of shouting at the top of his lungs. In the late Don Ciccio, we also see a parallel to the story of Michael Corleone throughout the film. A man who is simply trying to keep his family in tact, while remaining at the same level of respect and power as his late father. Instead, he falls into a world of betrayal on all fronts and the constant paranoia of being at the top of the food chain. He begins to feel as though he is the strongest man, waiting for the inevitable opportunity for another to bring him to the grave (just like what Vito had previously done many years ago). This leads to a life of utter alienation, even from his family. Three images in this film portray the most sympathetic form of isolation in cinematic history (Michael looking out the window as Fredo sails away, Michael sitting in the park bench alone at the end, and Michael sitting alone at the dinner table while everyone else joyously surprises Vito on his birthday). We see the loneliness and rejection of a man who lives his life for his family, but eventually loses them all. The final dinner scene has so much complexity it left me stunned well after the credits rolled. Definitely a film that has earned it's iconic status, featuring two performances that rightfully lit the fuel for the two most acclaimed careers the film industry has ever seen."
6630,True,"Francis Ford Coppola's sequel to his original Godfather movie continues with the themes of greed, family and corruption whilst telling the tale of how an infamous mob lord's son handles the huge burden on his shoulders. (Don) Michael Corleone has changed vastly from when we first saw him at his sisters wedding in the original godfather. He no longer has the will to make a name for himself without having to rely on his background. He is still calm and calculating but with a more sinister feel and the feel of a man so powerful and brutal that he is feared by most people up to the point were his own family are frightened by his potential and he is left alone in his life which the ending symbolises. With the scenes of his father's past to give us an insight into the rise of the Corleone family and a further insight into the character of the original Godfather Vito Corleone. Michael makes wise investments in pre revolutionary Havana Whilst continuing with his business in the U.S some may argue the movie is giving a almost propaganda style view at communist Cuba. But if that was the case the American senators would be portrayed as straight politicians and not corrupt businessmen. So the movie ends with Michael delving into a brutal but yet cunning mindset up until the point were he kills his brother. There is no secret that he loves his family but the lengths he would go for them are terrifying. Michael ends the movie with his wife having left him taking his children. The ending shows how a young innocent men has turned to a point where he has alienated his wife and killed his brother. Fantastic film."
6631,True,"This movie succeeds in both quality and follow-up. The first one is, no doubt, a masterpiece that had literally no flaws, with the exception of being very one, but a lot of older films are like that so might as well get over it. This sequel is a couple of years after the original where young Michael Corleone just took over his late father's crime organization and, while, progressing, is also having some personal problems that interfere with his business. He has nearly been killed by a traitor within his organization, his wife is tired of living this way and ends up wanting a divorce, his sister wants to move back in, he is trying to take over a Las Vegas casino forcefully, etc. While some people might think this is all pointless killings and depressing tragedies, it's really all about Michael and his actions which cause consequences around him. He had originally sworn not to be part of his father's illegal business and he ended up being like his dad anyway. What's also cool about this film is it also explains his late father's background, which is explained through flashbacks. It consists of Vito coming to America, adopting henchmen and stopping another Don from ruining his and his town's life. It's once again full of a full-star cast, excellent cinematography and scenery, courtroom drama, top-notch acting and good writing/directing."
6632,True,"And that part is the only part that i really love about this film. I'm a big fan of Mario Puzo's novel and The Godfather is my favorite film of all times but i was very disappointed about this film. I mean if you make a perfect film, won 3 Oscars,became a success director ,why do you have the need to create a new history and make another film. Coppola could be one of my all time favorite director because of the Godfather,Apocalypse Now,The Conversation and Rumble Fish but whit this film, jack and of course The Godfather part III he disappointed me very much. I wish he only do 1 film of the Godfather trilogy, the one that contains all the parts of the novel and maybe this could be the perfect film.This film is a little boring because now you don't have Brando and now you don't have the essence of the novel, now is like more of the same whit out the charisma of Sonny and whit Pacino more mature and more boring. I don't say that this is a bad film because Robert De Niro always save the day (I really love the part of young Vito) but what i don't like is the fact that Coppola wants to make more films from a perfect beginning so 7.6/10.And please don't watch the Godfather III."
6633,True,"This was not as good as the first, but still a really great film. With its ultra violent execution scenes and well deserved credited acting marks the second film in the ultimate gangster franchise. Director Francis Ford Coppola thought of the need to only make two films, this one and the first, but he didn't really intend to make a third but in the end did. Truly though, the first two were the best, i think there was no apparent reason for making the third one, which is supposed to be the worst/not as good one, compared to the first two classics. Number two follows Michael Corleones early life. It flash backs every now and then to his father Don Corleone played by Robert De Niro who does some dirty deals and some killings. So there are two parts to the story, these are: Michael, in present form and Don Corleone, so you can see what Don Corleone did to become Don.The acting is top quality, most probably one of Al Pacinos greatest moments to shine and Robert De Niro, who also ma not be leading actor but still acts like he is. Diana Keaton, who plays Michael wife also demonstrates that she can bring to life the suffering and shocking conclusion of Michael and her splitting up, as you will see in the third one.This film including the acting and direction all made this film worth wild, because of the extreme enthusiasm and dedication from both the cast and film crew."
6634,True,"The Godfather Part 2 is a work of cinematic genius.It is the longest of the three and is both a sequel and a prequel to The Godfather.Al Pacino is very good as Michael Corleone and Robert DeNiro is fantastic as a young Vito Corleone.This film sees friendships break and families split.The most tragic part of the film is when Don Corleone orders for his own brother Fredo to be killed.He is killed on a boat whilst fishing for his nephew.Although it is very good, it is the weakest of the trilogy and i found it just a tad too long."
6635,True,"This is an absolutely brilliant movie. The outstanding acting and complex storyline will definitely keep you hooked until the last minute. Even though this movie is over 3 hours, i wished that it could have gone on for longer because it was just so brilliant that i couldn't get enough of it.I have discovered that it is impossible to sum up this movie in a short space, as there are so many complex intertwining plot lines going on all at once.I really do think that it is tough to decide between this and the first Godfather film but i do think that the first one does have a slight edge just because of Marlon Brando's brilliance which is almost but not quite paralleled by Al Pacino's outstanding effort in this movie. Also an extremely good performance by Robert de Niro as young Vito because Robert de Niro is a genius and i just loved it when he sliced the chest of Don Ciccio.All in all this is without doubt one of the greatest films ever made, with some of the best acting ever, which i will never grow tired of watching."
6636,True,"Times go on a-changing. The second generation, with a few flashbacks to the very origins of the Corleone family, how the last male survivor of the family is smuggled out of Sicily to the USA where he can start a new line, by changing his name circumstantially since it is a not too wise customs officer that gives him unknowingly a new family name, and without forgetting the vengeance he will have to achieve later rather than sooner for the killing of his father and brothers by the local Don in his village in Sicily. We see him establish his business in the 1920s by killing the local mafia boss in his neighborhood and taking over in a more humane and just way. But this is a flashback. We are interested in the next generation and what they can do in the 1950s. The takeover has already been dealt with in the first part. The appointed son for this takeover has already asserted his power over the five families that could challenge him in the previous film. Now he tries to develop his business. Drugs had been allowed but he remains rather distant from that trafficking. He develops his business in gambling, hotels, entertainment, in one word luxury industry or commerce. He tries to get into Las Vegas but is rebuffed by a local Senator, so he forgets about it. Then he tries to move into Cuba and take over some business there but too late it is the arrival of Castro. So he goes back to New York and Nevada, back to his traditional activities. But these attempts enable Coppola to show some new problematics that are coming up in the second half of the 20th century. First of all the strong sectarianism Italians have to face from politicians who declare they support Italian-Americans as good patriots in front, and behind try to make them pay twice a service or to ostracize them out of their constituencies. At the same time they have to face congressional and judicial complications with hearings about their businesses and business practices that are accused of being too criminal to be accepted. In other words we are beyond the time of Al Capone and Prohibition. And the world is also changing. Cuba of course is a big change. But women are no longer what they used to be in this Sicilian culture. Women do not want to be simple ancillary appendices to men they do not see any more. This second generation Godfather is confronted to the abortion of his third child and second son by his wife while he is in Cuba witnessing Castro's conquest of the island. Then she tries to take his children away and eventually get a divorce. She will get nothing except a separation but not the children. He also has to fight against some remnants of the old world that are handicaps and obstacles to his projects, such as the fact that he is the head of the family business and yet he is not the eldest son : hence he has to face his elder brothers, and that has been going on for a long time. The world is changing his way this time and he has to fight against the survival of what the world used to be. At this point this trilogy is becoming a vast fresco about the history of Italian-Americans or should I say Sicilian-Americans ? When the fresco is too vast we can wonder if it does not lose some of its possible meaning by diluting it into too many elements, periods and events. But it is certainly interesting to follow this intricate family history that verges onto a sitcom at times.Dr Jacques COULARDEAU, University of Paris Dauphine & University of Paris 1 Pantheon Sorbonne"
6637,True,"It has become rather clichéd to say the Godfather II is a person's favourite film. It's not my absolute favourite but certainly up there. It has everything and nothing is overdone. There is no ""bad acting"" and the dialogue is intriguingly calm for the often very fiery situations.There is an episode of the Soprano's where the lads are discussing their favourite scene in the film. Tony claims his is the scenery in Sicily when Vito goes back to visit. I would have to agree to an extent, but when Vito scales the roofs in Little Italy, stalking Don Fanucci is simply magnificent.The Godfather II is not so much a sequel. It can stand alone as a story. I actually teach the film in high school and connect it with Steinbeck's text, Of Mice and Men.This film is simply a masterstroke and gets better with age and repeated viewing."
6638,True,"THE GODFATHER PART II, Very well-made. Excellent juxtapousition, notice the part when the graphic match between Pacino's face and DeNiro's is seamless when he switches periods. (During the scene when Michael learns about upset news, and younger Vito sorrowful over his ailing baby).The ending is a study of how Michael Corleone can plunge into darkness, and a meditation of the decline on the family. You will also see a lot of goodness and generosity (and also brutal ruthlessness) of the young Vito Corleone, portrayed amazingly by Robert DeNiro. All other players around, competent in their parts."
6639,True,"Possibly the greatest movie ever made? I would have thought so. The fact that people of 13 years of age still dress up as them at parties pretty much says it all. The whole show kept me hooked from the beginning right through till the final moment.The music was amazing and instantly recognisable to anyone who has seen the film. I was a seduced by it and i would imagine most people are. The acting was superb and the people were relatable unlike some of the rubbish that has come out of the movie industry lately. If anyone has not seen this film, i suggest you find it now! Whether it be in a rent-a-video shop or actually buying it."
6640,True,"I love this movie not only because I'm half Italian, but also because I liked the history of the Corleone family and how the film flips from Michael's story to his father's story. The cinematography in the film is fantastic, especially the scenes in Sicily, but that should not take anything away from the stirring and very moving sound track as well. The reason why I think this is better than the first Godfather film is the fact that we get to learn more about why Vito, michael's father, came to America, and how difficult it was to scrape a living in the era, especially for southern Italians who thought they would escape the mafia and poverty by emmigrating to America, only to find they had both already got there before them. Every time I see the scene when the ship arrives in New York, with the fantastic and very emotive score accompanying it, I can't help but cry my heart out, it just struck a chord. Please, don't just watch this film because of it's mafia content, because it has so much more to offer, not only with it's fantastic performances(De Niro particularly, as it's hard to speak Sicilian dialect at the best of times), but also because it gives us an insight in to why a group of people would want to leave their homeland."
6641,True,"The Godfather Part begins with Michael as the King of the Corleone crime family. Michael is nearly assassinated by Hyman Roth played by Oscar nominee Lee Strasberg. Michael sets up a partnership with Roth in Cuba but they are ousted during Castro's overthrow of Batista. Michael finds out that his older brother Fredo had betrayed him. Meanwhile, young Vto Corleone is rising to power. Rober De Niro won his first Academy Award as the young Don. As Deniro rises, the story flips back to Michael's fall. Michael is investigated by a crime commission. G D Spradlin is excellent in the role as a a politician who is blackmailed into supporting Michael. Michael V Gazzo is excellent as Frankie 5 Angels."
6642,True,"As a huge fan of the Godfather series, (yes I even like part three) I have to say that part two is my personal favorite. Part one shows us the title of Godfather being passed from Vito Corleone (Marlon Brando) to his son Michael (Al Pacino).The second film begins with Vito as a young boy being smuggled out of Sicily after his entire family was murdered by the local mafia. Then the story re-joins Michael in his now powerful position as mafia Don, and head of the Corleone family.The film is divided into sections of the present-day story of Michael trying to gear the family to bigger deals in Cuba with his fathers old partner Hyman Roth (Lee Strasberg) while also dealing with the uprising of the Cuban rebels; and the betrayal of his brother Fredo (John Cazale). One of the great scenes is when he gives Fredo the ""kiss of death"" at the New Year's party.The other section of the film is comprised of a young Vito (as played by Robert De Niro) making his way in old town New York. It shows his way up the organized crime ladder, making friends and connections that would later (and earlier) carry the story.Francis Ford Coppola delivers masterful genius in this epic reprisal of a gangster classic. He uses soft, brown textures and dull sepia tones to perfection. The lighting has yet to be duplicated in any film. The way some of these shots are framed have been studied in film schools the world over. In short, if your looking for the epitamy of cinematic enjoyment mixed with that good ole' classic gangster violence, this is the movie for you. I would recommend it to anyone."
6643,True,"When I first saw Godfather Part I, I was a little skeptical about the sequel. There really didn't seem to be a lot to build on. Now, a couple of years later, and far wiser, I must say that in my humble opinion, that Godfather Part II is just a little bit better than the first. Again, the same cast is here, save for the characters who passed away in the first chapter. Once again, I believe that the actors gave unscrupulous performances, some far better than they gave in the first Godfather. Talia Shire, for example: sure her character gets a lot more screen time in this one, however she seemed much more grounded and into character in this sequel. Al Pacino completely takes Michael Corleone to a completely new and fantastic level, completely making a 360 degree turn from the Michael we first met as a Marine Corps Captain who wanted nothing to do with the family business. He actually becomes a feared and somewhat hated character in these movies. In this sense, hated is not a bad thing. You want to hate him for killing his brother. You want to hate him for the way he treats his wife. The dramatic turn of events between Michael and Kay is so powerful it is awe-inspiring. And how can you not love the story that is also being told at the same time of a young Vito Corleone? A marvelous performance by a young Robert De Niro, who brings to life the beginnings of who would become the unquestioned lord of legalized crime. De Niro is marvelous, and the only actor who could have possibly pulled it off better is Marlon Brando himself, but for obvious reasons could not play this role. You see a young Vito witness the deaths of his mother, father, and older brother and escape from the local crime boss in Corleone, Italy on a ship bound for America. You see him as a young man, graciously losing his job because he had to be let go, and then gaining friends and earning respect whenever he himself kills the ""Black Hand"", a figure in the New York slums who took full advantage of his high position. The reason I believe this movie is better than the first is only because of the more complex story and the dramatic, bittersweet climax of the characters. This movie is truly brilliant, and it is a very close call between this one and the first which one is the best. Truly beautiful."
6644,True,"Having seen this movie, oh, 100 or so times, and having frequented many of the associated worship sites, I am always amazed that fans make such little mention of that incomparable Hyman Roth soliloquy about Moe Green, after Roth confronts Michael on the issue of the missing money. From a purely aesthetic standpoint, it brings tears to my eyes every time I see it...that's how beautifully it is structured, set, and rendered (right down to that little emphysemic tic or ""cardiac cough"" that Strassberg, playing Roth, elected to use in his delivery). For my money, it encapsulates the entire film--indeed, the entire trilogy and its complex themes--with its electric juxtaposition of nostalgia and regret, glibness and guilt, pathos and pragmatism--""business and personal."" For my money, I doubt that in all of film history, a more powerful minute-or-so has ever been shot."
6645,True,"I'm not sure that I agree with some people that this film is even better than the first, but that is rather like saying is Beethoven 'better' than Mozart: both are geniuses. There are two towering, brilliant, outstanding performances from Al Pacino and Robert de Niro. I cannot think of two greater performances on screen - and ironically they didn't meet!They seemed to make movies differently once: this is about 'atmosphere'. And the atmosphere generated is truly astonishing. It's such a contrast to today's cinematography which has to ladle on the obvious because, one assumes, people are too stupid to follow. One can only laugh at the notion that Jackson's Rings trilogy could find its way into a comparative top 10 with the Godfather. The latter belongs to a universe of brilliance and sophistication that Jackson's work won't achieve even if he goes through 100 successive re-incarnations trying to get there.(Spoiler alert)I love the contrasting way in which Vito builds friends out of nothing, but by careful and adept people-working, whereas Michael starts out with a clan, and ends up staring in loneliness across the lake. Pacino develops this aspect quite superbly, as de Niro does the converse.It's outstanding stuff. And the two taken together may never be matched."
6646,True,"I have just watched <The Godfather: Part II> again.  It is an ambitious story, spanning more than fifty years.  It is a story of the first half of the twentieth century in America, as the country coped with waves of immigration, prohibition, war in Europe, the post-war boom, and rebellion in Cuba.The first part of the Godfather trilogy offers only a foretaste of the heart of the Godfather story arc: the genesis of the Corleone family business with young Vito Corleone, played with easy confidence by Robert De Niro; and the hardening of Michael Corleone, played with mesmerizing intensity by Al Pacino.* spoilers from here onward *The movie is peppered with iconic and powerful images: a young Vito Corleone (Andolini) singing hymns while quarantined at Ellis Island, Vito executing his first hit with a towel-wrapped pistol, Michael bestowing a kiss of death on his brother Fredo, Michael gazing out his boathouse window as he awaits the fate of his brother, Hyman Roth's Lee-Harvey-Oswald-style assassination in a scrum of press and security.The movie is shot artfully, though at times is lit a bit dimly.  The location selection and set decoration are attentively and evocatively rendered as we follow Vito's rise.  It is easy to forget that the segements showing Michael's fall are also period shots, set about twenty-five years prior to filming, as they are unforced and ring true.The vengeful, unforgiving Sicilian code depicted in the film undoes all that is good in Vito and Michael.  They are devoted family men, loyal to their sympathizers, supportive of their community, and admired for their wisdom. But they kill to win their independence from authority, to secure their power, to eliminate dissenters, and to settle decades-old vendettas. Michael's obsession with securing his power causes him to imprison then estrange his wife, order the death of his own brother, betray his old friends, and embrace his rivals.  He is left with an empire and no one to share it with: his parents and brothers are dead, wife gone, children afraid, and so on.  His only solace is the brow-beaten sister who returns to live with him in the family compound, and his similarly brow-beaten adoptive brother, Tim Hagen.The supporting cast is excellent, particularly Diane Keaton and Robert Duvall, as well as Talia Shire, Lee Strasberg, and Bruno Kirby.I had previously recorded my vote for this movie as an eight, but have now revised it to a nine of ten.igm"
6647,True,"Francis Ford Coppola was in his prime as a director in the 1970s with  GFI and II, The Conversation and Apocalypse Now.  This is probably one of the best sequels ever made because like all good sequels (Empire Strikes Back, Rocky II, etc.) it borrows from the original but has its own unique story that is more than the recycling of former themes, structures and philosophies.Spoiler Warning.GFII tells parallel stories of the young Vito Corleone and of his son Michael.  Coppola does a good job of knowing when to flash back and flash foward.  We see Vito as an orphan coming to America, establishing his influence by killing the local Don, building up his business and getting his revenge on the Don who ordered the death of his father, brother and mother. Michael tries to legitimize the family business by buying casinos, creating ties to political figures and investing in the Cuban government which will become communist at the beginning of 1959.  We see his personal life deteriorating as there is an assassination attempt that his brother, Fredo, was somewhat responsible for.The lighting and music is great in this film.  I liked the acting by Al Pacino, Robert De Niro and especially Lee Strasburg as Hyman Roth.  It's a movie that could stand on its own.
Most memorable scenes:  The images of the Statue of Liberty, the young Vito stalking Don Fanucci before killing him, Pacino's reaction to finding out Fredo is the traitor and later finding out his wife had an abortion, and the sequence that sees the death of Pentangeli, Roth and Fredo leading to a flashback that features men who have been murdered or alienated by Michael, except for Sonny.  Michael talked about not becoming a man like his father and years later we see he has become a much worser being.  He sits on a lawn chair and reflects upon the decisions and their consequences as the film fades darkly to the credits."
6648,True,"The Godfather Part II continues the story of Michael Corleone and fills the background of Vito Corleone. Robert De Niro shines as Vito from his days in old New York. In some ways, I like Godfather better than Part II, but Robert De Niro's performance makes me rethink that. Al Pacino does great again as Michael and the same with John Cazale's Fredo, and Francis Ford Coppola shows why he is one of the best directors ever. In this second chapter, Michael gains complete control of the family and must find a traitor in their midsts. And we go back to the early 1900's New York and follow a young Vito's childhood and early adulthood. I think this is where the movie really picks up. Vito has always been my favorite (besides Sonny) so it was amazing to see his past. The movie does go on a little long and it slows up once in a while, but that is the only minor flaw. This is cinema at it's best. 9/10"
6649,True,"I've never seen a sequel that was as good as the original...until now. This film is every bit as good as The Godfather and it's because it features nearly everyone from the original film. Obviously, since their characters died, neither Marlon Brando nor James Caan are back (except a little in flashbacks), but Al Pacino reprises Michael Corleone, James Cazale is Fredo, Robert Duvall is Tom, Diane Keaton is Kay and Talia Shire is still Connie. Very importantly, also back is Francis Ford Coppola as director! The acting is again first-rate as is the direction from Coppola. The script is again powerfully written and that power comes through on screen. This film goes back into the Corleone family background in Sicily and has a bit less action than the first film. There isn't as much violence, but if you've seen the first film, you know all about that already, so it's not really as necessary. I believe that this film more or less presupposes that you've seen the first film. However, this one never drags! It's a great film and I intend to own a copy as long as I live!"
6650,True,"""The Godfather Part II"" is probably the best sequel ever made in the history and probably future of movies. In my opinion the second chapter of the extraordinary 1930's Mafia saga has better acting than the original ""The Godfather"", but it doesn't have as good as fluency as the original Godfather had. Probably the stand out performance in this movie is Robert DeNiro's breathtaking portrayal as young Vito Corleone (young Marlon Brando) and how he struggled in crime in America. Definetly more violent than the first, but sort of drags for a minute or two. Too bad James Caan isn't in this one, I liked his character! Marlon Brando is not in this one (because he died at the end of the first one). If you look very closely you will see the actor that plays Johnny Ola is none other than Dominic Chianse (the actor who portrays the role as the funny, bitter, and mean moboss Uncle Junior, in the hit television program on HBO ""The Sopranos""). If you haven't already, watch this!!! Don't watch it untill you've seen the first one. Grade: A"
6651,True,"*Attention Spoilers*There are two scenes in ""The Godfather Part II"" that completely describe the mastery and eloquence of this wonderful film. One scene is at the very beginning. I am referring to the party celebrating Michael's son's first communion. The music and atmosphere play in strict contrast to the beginning of the first film. In ""The Godfather"", the Corleone family was fully emersed into the Italian life. They were completely outside the American ideal, basing their lives on values learned through Sicilian experience and heiritage. The music during the wedding was Italian, even the food was Italian. During Michael's party in the second film, the music played is distinctly American, so much so that the pure blooded Italian, Frank Pantangali become upset and insulted by the whole presidings. He tries to get the band to play Italian music, and they rebel. He accuses Michael of ignoring his heiritage by moving to Las Vegas and drinking champaign (instead of the wine that Italians usually drink). The irony, is that Michael probably thought that ignoring his ancestory would help the family eventually become legitimate. Instead, by vacating everything thing that defines him, Michael becomes a castle among himself, a powerful man who is as hollow as he is evil.The theme here, is that the American capitalist system is in many ways more corrupting than anything ever seen previously. For example, in the first film, the villains (including Vito), although evil and corrupt, are still men of honor and take action based on this honor, no matter how misguided. There may be backstabbing, but it is, as many would say, strictly business. Michael in this film, by contrast, seems to have forgone any resemblence of these honorable traits. He kills men without any basis other than for the acquisition of complete power. He commits fratracide because he wants to destroy all those who have wronged him, even though he has done more harm to his family then Fredo would ever think of doing (especially to all those close to him: Kay, Tom Hagen, his children, and of course Fredo). But again, he's only working under the system he's entered into. This is clear when he negotiates with a corrupt Senator at the beginning of the film. This Senator clearly has no guidelines or values to follow, he only wants what many people in his position want, money and more Power. But Michael is smarter, and understands that having such a man as an ally is better than killing him. Vito, by contrast, probably would have had Luca Brasi put a bullet through his head for a man of his power treating others of similar status with such disrespect. Thus, there is no longer a showing of decorum in the American system, only crass ""directness"" and dishonesty. I think, the corruption in the American system is part of the reason why ""The Sopranos"" is so popular today. With all the scandals like Enron, many criminals in white collar society can screw people over, even their friends and get a mere slap on the wrist. In ""The Sopranos"", if you go against the Family you get wacked. Plain and simple.The Vito scenes in ""The Godfather Part II"" are used to contrast those of Michael. Yet, even though Vito's actions seem more honorable, he is slowly getting corrupted as well. It is clear, that killing the town boss was not a selfless act of a caring man. It was a power play, a way for Vito to acquire power himself, because just as he hated that boss, he strangely admired him as well. In a way, Vito loses his innocence the moment he witnesses the bosses power at the play, and continues on a dark path that Michael embarks and completes by the end of the film.My favorite scene in all ""The Godfather"" films is the scene at the end, where we see all our favorite characters (except Vito), some dead, at the table and Michael announces that he is going into the army. This scene is one of great sadness, because Michael was such an intelligent man that he knew what the ""life"" would mean to his soul. He knew that he would lose everything if he went on that dark path, and that is the tragedy...9/10 Grade: A"
6652,False,"This movie is way to be good to be labelled a sequel to The Godfather . Rather it is more of a companion piece to the original and the two perfectly compliment each other . IT is both a sequel and prequel showing the rise of the young vito and moral decline of Micheal . Both characters are brought to life with uncanny ability by Robert  DeNiro and Al Pacino . To say that these two are good actors is like saying that a nuclear bomb makes a loud noise and in this movie they prove why they are at the top of their respective crafts .Al Pacino is the standout in the ensemble cast and its amazing how his eyes have changed from the first part . They are now cold , ruthless and unemotional and betray the price which Micheal Corleone has paid for power .Watch this movie and learn why it is the greatest gangster film of all time."
6653,False,"The original Godfather is a brilliant work. It is in a sense a voyeuristic delight, allowing us to see the mafia from the inside - we become part of the family. It single-handedly change the world's view of organized crime, and created a cast of sympathetic characters, none of whom have a shred of common morality. It was the highest grossing movie of its time and Brando created a cultural icon whose influence resonates as strong today as it did in 1972.As extraordinary an achievement as this is, Part II is even better. It easily receives my nod as the best picture ever made. I have seen it at least 20 times, and each time its 200 minutes fly by.The movie uses flashbacks to brilliantly weave two tales. The main story is the reign of Michael Corleone as the world's most powerful criminal. Now reaping the benefits of legalized gambling in Las Vegas, Michael is an evident billionaire with an iron fist on a world of treachery.
Behind this, Director Francis Ford Coppola spins the tale of the rise of Michael's father, Vito, to the center of the New York mafia. It is these scenes that make the film a work of art. Without spoiling, I will simply say the Robert DeNiro as the young Vito is the best acting performance of all time, a role  for which he won a richly deserved Oscar.The screenplay is full of delicious little underworld nuggets (""Keep your friends close ....."", ""I don't want to kill everyone, just my enemies""), while it blows a dense, twisted plot past you at a dizzying and merciless pace. The cinematography is depressing and atmospheric. The score continues in the eerie role of its predecessor, foretelling death and evil.All of this makes the movie great and infinitely watchable. But it's what's deeper inside this film ... what it is really about ... that is its true genius.The Godfather Part II is not really a movie about the mafia, it is a movie about a man's life long struggle. Michael controls a vast empire that is constantly slipping out of his hands. He grows increasingly distrustful and paranoid, and even shows signs that he hates his own life. Michael almost seems to resent the fact that he is a natural born crime lord, a man who puts the family business ahead of everything.The great Don Michael Corleone can never come to terms with one simple fact.... his father's empire was built on love and respect, Michael's empire is built on fear and violent treachery.See this movie. It's three-and-a-half hours very well spent."
6654,False,"The Godfather Part 2 is the finest sequel ever made and is arguably a finer film than the original Godfather. The film is divided into two main parts - the story of a young Vito Corleone (flawlessly acted by Robert De Niro and a worthy Oscar winner) and the rise to power of Michael as the head of the family. Francis Coppola recollaborated with many of the crew members of the first film and again achieves a quite superb period piece thanks to the cinematography of Gordon Willis and set design of Dean Tavoularis. The acting performances are outstanding, hence three supporting oscar nominations for acting guru Lee Strasberg (Hyman Roth), Michael Gazzo (Frank Pentangeli) and Robert De Niro (young Vito Corleone). Duvall, Keaton, Cazale and Shire all provided first rate performances but it is the performance of Al Pacino which steals the show, expertly portraying Michael as a cool, calculating, suspicious Don Corleone. The film expands upon the original movie and brings us into the family's activities in Nevada, Florida and Havana. Arguably the finest movie of the 70s, a cinematic masterpiece with the greatest ensemble acting you will probably see."
6655,False,"The Godfather Part II (1974)Number 1 - 1974Top 3 - 1970s""My father taught me many things. Keep your friends close but keep your enemies closer""""The Godfather Part II is truly a masterpiece. Timeless, Classic, Beautiful and endlessly watchable""The second part of Francis Ford Coppola's Epic and violent Gangster Trilogy, follows the reign of Don Michael Corleone as the head of the Corleone family. As well the film shows us the early years of Vito Corleone (Marlon Brando) played flawlessly by Academy Award Winner Robert De Niro, and how he created his empire of money, gambling and respect. Beautifully directed by Francis Ford Coppola, Godfather Part II exceeds every expectation with outstanding performances from Academy Award winners Al Pacino,Diane Keaton, Robert Duvall and Robert De Niro. The second part of this unforgettable trilogy is one of the finest films ever made. This is cinematic art. A treasure of film history. The finest sequel ever made. A faultless, flawless gripping drama; Coppola's second part of his crime saga is in my opinion one of the top 5 films of all time and perhaps towering over the first part. ""As close to perfection as movies get""""Pacino at his best""-10/10-"
