Unnamed: 0,review_text
4404.0,"A family, the Don, everyone knows him, everyone knows of his power, here is the end of his era and simply the beginning of another, we a fantastic look into a family, into a style of life. It begins and we see who Vito Corleone is, we see another man who shares some things with Vito, both are Italians now established in America, that other man believes in the country that gave him and his family a fine life certainly, here you see what the Corleone family can do. And is a wonderful contrast, is the life the Corleone family, Vito ordered for justice and next he is dancing with his daughter. Family and the business, so in the business part we meet Sollozzo, big nose Italian, great businessman, narcotics are the future and Sollozzo knows that to get to that bright future Vito is important. And all is simply because of don't keeping you very own thoughts with you, every one knew that narcotics means dollars, Vito's son and right hand Tom Hagen, Vito's eldest son Santino but the decision was only of Vito. Then this is a terrific story, logic and business, ""nothing personal"", here Michael Corleone will enter, not to the film certainly but to the business. As any other character Michael is really interesting, here we know that he is a war hero, he is not like his family but certainly he knows the world of his family, he was born in that world. Basically during the very first part of the film we see Michael as a normal man with his former girlfriend Kay, buying Christmas presents, going to the cinema, having dinner and stuff. Soon we will see him in Sicily but before we see his first contact with the business part, obviously he suffered like Santino or Tom when he saw on the newspaper that Vito Corleone was shoot and that was still unknown if he was dead or alive so basically is this what puts Michael closer to the business part. So this is the very beginning of a new era but we don't know that yet, after all Michael was going to have a meet with Sollozzo and his dirty police officer because he was a civilian, not related with the family business. Is a great scene, the very best of Pacino in this film so Sollozo and his dirty police officer are dead, a new ""chapter"" in The Godfather begins, another engaging part of the film, for me each second of The Godfather is wonderful. So we for the first time see Sicily, there Michael is just waiting, there he meets a beautiful girl, she becomes his wife, certainly there are news from New York, Santino was killed (an emblematic scene), the future of Michael is only one. The last time we see Vito as the Don we see him together with Tattaglia, Barzini, Cuneo and Stracci, after this Vito realizes about something and that will save Michael's life. He is still the Don for the men of the Corleone family but certainly if they trust in Vito and are loyal to Vito they must trust in Michael and be loyal to Michael who at the time was already father, Anthony the name of his son, together with Anthony Vito is laughing, enjoying a normal time with his grandson, the most unexpected death thinking in Don Vito Corleone after the life he had, he always had honor, love for his family, he died in a peaceful way, playing with his grandson, in his house, if that would have been an offer certainly would have an offer he can't refuse. The cast is simply perfect, the voice of Brando, the strange charisma of James Caan as Santino, one of Pacino's best performances, simply each actor/actress is fantastic giving life to all those memorable characters. My very first experience with The Godfather was not a really long time ago, was in 2005 and I came to them together with some members of my family who like me had never seen by then any of the three films, I loved The Godfather and in 2006 I read the novel by Mario Puzo. I remember not having clear in my mind each detail of the film when I started reading the novel, by then I had seen only once The Godfather. I loved the novel and after reading it I went to another one by Puzo, The Last Don and I loved it also. So after this I remember having this sort of Mafia summer by watching first the miniseries based on The Last Don and later watching again The Godfather trilogy. This film has become the one I love the most, its long runtime feels like nothing, I watched it a lot of times back in 2006 once I had read the novel, fantastic. I received for Christmas the Coppola Restoration four-disc set on Blu-ray, while I haven't seen yet Part II and III (and the new bonus material) on Blu-ray this part looks so beautiful, in short you remember how it looks the blood of Moe Greene (during that memorable baptism sequence)? Well on Blu-ray it finally looks like blood!PD: my very first IMDb comment was precisely for The Godfather. While I'm not at all ashamed or anything like that about it I don't like it either so I decided to delete it and write another one. I was going to put it here just because it was my very first comment but thanks to the words limit I can't. I will put it on my message board profile."
4405.0,"Adapted from a Mario Puzo novel, The Godfather has had the most extreme change in views for me, until a couple of weeks I despised it but that was before I rewatched it and now I love it. I think my hate for it was based on when I first saw it at the age of about 16, I really wasn't mature to appreciate the sheer beauty of The Godfather. When released it became of the biggest grossing movies of the 70's and it's no hard to see why. There are so many great aspects of The Godfather. The characters are just so well etched out. The story centres around the Corleone family who are involved with the underworld and their fight to gain supremacy of the underworld over a couple of decades. There is Don Corleone, who maybe an underworld figure but is a man of principle. An example of that is in the scene where he refuses to start selling drugs. Then there is Sonny,who is a far more ruthless man than his father. Micheal, who is the good son is working towards a respectable career. Their worlds turn upside down when Don is almost killed by rival. Sonny takes over the family business and wants revenge. Micheal gets his hands dirty by gunning down the rival(in the famous restaurant scene). Micheal is forced to flee the country so that he can avoid going to jail. Sonny is then eventually killed by rivals and Micheal is forced to run the business. After a few murders Micheal becomes as much of a ruthless mobster as his deceased brother Sonny. What is so remarkable is how family life and business life are intertwined so beautifully. In the beginning at the wedding for instance when they decide to do favours for their guests. All the leads were extraordinary,my personal favourite being Marlon Brando as Don Corleone. There are very few movies that can still shock audiences thirty years after they were first released, The Godfather is one of those rare movies. The scene in which a producer finds his beloved horse in bed with him was deeply disturbing. The Godfather I believe stands heads and shoulders above any Gangster movies because The Godfather is not just about the Mafia, it's also about family. I think most of the credit for the Godfather should go to Francis Ford Coppola. I regard The Godfather to be one of the most remarkable and iconic movies ever made and all the people involved with it should be applauded. Highly recommended to lovers of classic cinema."
4406.0,"It could be said that the film-adaptation of Mario Puzo's novel marked the beginning of a new era, as it established talents hitherto unknown to the wider public, including Al Pacino, Diane Keaton, and director Francis Ford Coppola. Furthermore, THE GODFATHER is often thought of as a ""comeback"" to Marlon Brando, which apparently puzzled the actor himself, as he pointed out in his autobiography that he'd been doing movies without considerable intermission for the last twenty-or-so years. However, the claim may not have been so unreasonable after all, as the role of Vito Corleone made Brando truly sought-after again. By the time Brando embarked on the role, no major studios would hire him due to a reputation for being ""impossible"" to work with, and Coppola was only able to convince Paramount that the actor was simply tailor-made for the part and could not be neglected by having him do a screen-test first. Considering that Brando had once revolutionized acting in America through his raw, unmasked portrayals of Stanley Kowalski and Terry Malloy in the 1950's, this procedure may sound shocking, but once accomplished, Brando proved that he remained the king of acting in the end. His portrayal of Corleone may strike us as being somewhat of a caricature today, as it has been endlessly imitated (and parodied) since, but Brando did in fact attribute the character with far more attention to complex detail than seen in a typical movie ""gangster-boss"" up till that time. That Brando's performance has now, in the eyes of younger generations such as my own, turned somewhat into a cliché is simply the inevitable result of his initial originality.Also Pacino, Keaton, James Caan and Robert Duvall are, of course, quite outstanding in their roles. Particularly in Pacino's case, his handling of his character Michael Corleone's dramatic development as a person which is so crucial to the story, comes off as completely convincing. From being apparently a rather sympathetic character at the beginning, he changes as he becomes increasingly involved in his father's business life. It is this devoted focus on character development, as well as on how conflicting aspects of a personality interchange such as in Vito Corleone's case, that truly make the story so intriguing as it is. However, it is one thing to have a story of nearly endless potential, but this does not necessarily result in a successful cinematic interpretation of it. Other than outstanding performances, the direction of Francis Ford Coppolla is, of course, more than merely significant; even if one neglects the other qualities of the film, it may be treasured for its own sake, due to Coppolla's extremely competent, innovative techniques. There seems to be too many scenes and moments to pick out just one or two favorites; his ability to define the mood and atmosphere of a particular event through a painstaking attention to every single detail, is arguably of equal impact to the story as the performances of the actors, and make the film a visual delight. This is no less impressive when considering that THE GODFATHER was Coppolla's first major film; he was to establish himself further into the decade with other brilliant films such as THE CONVERSATION, APOCALYPSE NOW and this film's second act.When released in 1972, THE GODFATHER turned out to be, not surprisingly, one of the most widely-seen, lavishly- praised films in the history of the medium, and earned three Academy Awards out of eleven nominations (Marlon Brando's refusal to accept the award, due to the ""treatment of American Indians today by the film industry,"" has become famous in its own right). This is not to say, however, that THE GODFATHER is a film one is likely to grasp at first viewing; I, for one, did not quite understand its incredible reputation at first (though I did think it was a good film). Much as with CITIZEN KANE or BLADERUNNER, it is probably required to view THE GODFATHER through an historical context, and compare it to other films made around the same time, to get why it is so much adored. It helps matters that it's not only brilliantly made but really entertaining as well, so you're likely to have a good time no matter how you watch it."
4407.0,"The most brilliant and famous gangster crime film in history. The late, great Oscar and Golden Globe winning, and BAFTA nominated Marlon Brando stars as Don Vito Corleone, or The Godfather. Introduced, and Oscar, BAFTA and Golden Globe nominated Al Pacino also stars as his son, Michael Corleone. They are a family that do a lot of ""business"". The Godfather is meant to help people with problems, and solve them how ever intense or simple they are. When Vito starts to feel ill Michael has to take his place until he is better. In the end Vito dies and Michael becomes the new Godfather. Also, he eliminates all of Vito's enemies to avenge his death. Also starring Oscar and Golden Globe nominated James Caan as Santino 'Sonny' Corleone, Richard S. Castellano as Pete Clemenza, Oscar BAFTA nominated Robert Duvall as Tom Hagen, Sterling Hayden as Capt. Mark McCluskey, John Marley as Jack Woltz, Richard Conte as Emilio Barzini, Al Lettieri as Virgil 'The Turk' Sollozzo and Diane Keaton as Kay Adams. A work of genius from Oscar and Golden Globe nominated (lost Oscar to Bob Fosse for Cabaret) director Francis Ford Coppola, with a superb sequel followed, and unfortunately the rubbish third film. It won the Oscars for Best Picture and Best Writing, Screenplay Based on Material from Another Medium, and it was nominated for Best Costume Design, Best Film Editing, Best Music for Nino Rota and Best Sound, it won the BAFTA for the Anthony Asquith Award for Film Music, and it was nominated for Best Costume Design, and it won the Golden Globes for Best Motion Picture - Drama, Best Original Score and Best Screenplay. Marlon Brando was number 30, and Al Pacino number 1 on The 100 Greatest Movie Stars, Pacino was also number 26 on The 100 Greatest Pop Culture Icons, Brando was number 11 on The 100 Greatest Sex Symbols, he was number 4 on 100 Years, 100 Stars - Men, Pacino was number 5 (along with Robert De Niro), and Brando number 1 on The World's Greatest Actor, Michael Corleone was number 11 on 100 Years, 100 Heroes & Villains, the film was number 2 on 100 Years, 100 Quotes (""I'm going to make him an offer he can't refuse.""), it was number 5 on 100 Years of Film Scores, it was number 11 on 100 Years, 100 Thrills, it was number 46 on The Ultimate Film, it was number 3 on 100 Years, 100 Movies, and along with the sequel, both were number 2 on The 100 Greatest Films. Outstanding!"
4408.0,"For years my boyfriend has been insisting that I watch this film - finally I did - big mistake... My issues with this film are multiple ...The pacing of the film is just terrible it's soooooooo slow and yet at the same time rushes through many things leaving many questions unanswered.Character development is beyond terrible especially when it comes to Michael Who goes from nice guy who is nothing like his family to sociopath with no shades of grey in- between .The relationships are also poor - one minute Michael is in love with Kay the next minute he's in Sicily and, in what feels like 5 minutes, married to Apollonia, then about 5 minutes later she's dead and he's home and married to Kay before Apollonia corpse is even cold...Smaller issues include the fact that Michael seems to have a black eye for approximately a year - either that or he spent about a week abroad in which time he managed to get married. Also would have been nice to know what happened to Connie after getting beaten up by her husband - clearly she must have phoned Sonny I assume.... Did she lose the child ?... Or is that the child that Michael was godfather to - if so where did Michael's 4 year old son come from.... I guess I was asleep when that was explained or maybe I'd just lost the will to live. All in all I found the film slow boring and rife withe cardboard cut out characters....My tip avoid.... Especially if you watch with someone who loves the film...."
4409.0,"The Godfather Has One Of The Best Performance Ever By Marlon Brando and Al Pacino there's a reason why this film has a 9.2 on IMDb because it's amazing one of the best movies ever made. Great Cast, Great Director and Great Dialogue the film remains on the top after so many years. The Father and Son relationship grows more as the film continues and there's a lot of character development the rest of the cast does a great job as well Talia Shire, James Caan and Robert Duvall if people love this kind of movies with Gangsters and great acting then The Godfather is the right movie for you and still the best in The Godfather Trilogy. Final Verdict: 10 out of 10"
4410.0,"Francis Ford Coppola's The Godfather (1972) is undoubtedly one of the best movies ever made because to me it was a pitch perfect mafia film that definitely compares to the greatness of Scorsese's GoodFellas (1990), and Arthur Penn's Bonnie and Clyde (1967) but so much better than those two great films put together. The best summary for this film would be about an aging mob boss named Don Vito Corleone (played by Marlon Brando in an Oscar winning performance) who in a few years time is going to retire from his position as Godfather and pass the Corleone family leadership to his reluctant war hero son Michael (played by Al Pacino in a performance that should have won him the Oscar as 1972s best supporting actor). Besides GoodFellas and Bonnie and Clyde having the most obvious thing in common with this film is that all three films talk about the mob, and the second thing that all three films have in common is that they give people who watch them how ruthless the mob can be in real life. Though I didn't read the Mario Puzo novel I understood this film perfectly thanks to all the perfectly acted performances by Brando and Pacino, but as well as Robert Duvall as the family lawyer Tom Hagen, James Caan as Sonny, as well as John Cazale as Fredo. Coppola's film not only depicts how ruthless the mob can be in some instances but also how violent the mob can be as well as those were the perfect requirements for movies like this. The one thing I really disagreed with most with the 45th Oscar ceremony is why Marlon Brando rejected his 2nd academy award for lead acting when in this movie he gave the best performance of his entire since A Streetcar Named Desire (1951) and On the Waterfront (1954), and as to why Francis Ford Coppola didn't win the Academy Award for best director when I really do think he deserved it. But in the end this film is an absolute masterpiece from start to finish."
4411.0,"Like many, I consider Citizen Kane to be the greatest film of all time. For unknown reasons, Gone With The Wind is my second favourite movie. Right behind these two is The Godfather, the mafia epic that perhaps tops more ""best of"" lists than Citizen Kane and Gone With The Wind today. As my third favourite film, I do not mind The Godfather ranking number 1 on lists and don't mind when it is raved as being ""the greatest of all time."" It is not the best in my eyes, but I can see why it would be the best in others. Anyway, my reaction to seeing The Godfather is just like anybody else's that feel mesmerized by this mammoth piece of work.The Godfather launched the careers of director Francis Ford Coppola, author Mario Puzo, Al Pacino, James Caan, Robert Duvall, Diane Keaton and relaunched the career of Marlon Brando. Because of early classics like On The Waterfront and A Streetcar Named Desire, Marlon Brando earned the rep as the greatest and most influential actor in film history. With a string of less successful movies right before The Godfather, Brando's greatest rival, Sir Laurence Olivier (the greatest stage actor of the 20 century), was the original choice to play protagonist, Vito Chorleone. With Olivier still a huge movie star, Brando's performance in this epic put him back on the map and gave him an Academy Award win for best actor. Others actors, as mentioned above were also nominated for other categories, but all lost. I'm glad they lost, it was such a close call that it would have been a polar-opposing house of opinions. The Godfather tells the story of the Chorleone family: the most powerful and ruthless mafia clan in America. Don Vito Chorleone (Brando) helps out whomever he feels and makes people ""an offer they can't refuse."" When drug dealer, Sollozzo approaches Vito asking for political protection, Vito, against drugs, declines. So Sollozzo and his current entourage of mob families attempt to kill Vito, which would make his son, Santino (Caan), the new Don as he wants to join Sollozzo. Instead, Vito survives and a deadly web of mob violence explodes. Vito's youngest son Michael (Pacino), is a war veteran who wants nothing to do with the family business, but as the violence rises and the family drastically weakens, Michael is the only one that can bring the family to their original status, by being more clever and deadlier than his father could ever be.The first half or so, to me, is more of a thriller than drama. Lots of suspense is created after Vito makes the rejection does not stop until after Michael kills Sollozzo and crooked cop, McCluskey. The second half is a drama as we see the family struggling with their downfall and soon rise. The story get more complex as the movie goes on, which may result in a confusion of who's who. That is why this movie needs your full, undivided attention and full concentration. It took me a few watches to completely understand. I love movies that require multiple viewings. The acting is the best ensemble ever put to film. Brando passes the torch to Al Pacino, as this was Brando's last monumental film and Pacino's first. I don't recall any other movie with such good acting by every single actor."
4412.0,"The Godfather is regarded as one of the greatest films of them all and it's not difficult to see why. It is a bit cliché to like this movie, but it really does deserve it. Al Pacino plays the son of the head of a crime family who, following an assassination attempt on his father, rises up to become the head of the family, despite previously wanting nothing to do with his family's criminal activities. Aside from the slightly excessive length and the fact that the film made the memory of Al Pacino humiliating himself in Jack And Jill even more painful, The Godfather is one of the few films which could be seen as borderline perfect. Like many great movies, it requires patience. The film draws its audience in slowly as it gets better and more intense as it progresses and by the extremely sad ending there is a sense of awe and genuine astonishment at the quality and power of the movie. It beats Citizen Kane, the other general choice for the best movie ever made. One of the first things to set it apart is the amazing cast, although Marlon Brando is a bit difficult to understand.The direction is excellent as well, as Francis Ford Coppola's filmmaking isn't showy and visually stunning like in Apocalypse Now, but it's more subtle and restrained and draws the viewer in. The dramatic moments are handled brilliantly, and having a great script to work with certainly doesn't hurt either. What makes the film a success isn't any of the above, but the storyline. The story is perfectly structured, and gets better and better as the film progresses. Not only does it have a multitude of brilliant movie moments, it also has many jaw dropping and startling outbreaks of violence, with the multiple assassinations/baptism finale being one of the best movie moments in the history of the medium. Michael Corleone's conversion into the head of his crime family is very sad, and the movie is overall proof that a family drama can still be thrilling, moving and have people queuing around the block. I don't usually agree with the best picture winners, but this is one which totally deserved to win. Like I said earlier, it's a cliché to love this movie but it really does deserve it.10/10"
4413.0,"""The Godfather's"" greatness extends beyond my ability to sing its praises, so there's not much insight I can offer. Except this: If you haven't seen the movie, and think like I did that you'll be disappointed doing so, see it anyway.I did. And I was disappointed, at least the first time I saw it. It was good, I thought, but not that good. Like this character gets killed off too quickly, or the movie spends too much time away from the main story following one character in Sicily, or that famous lilting melody I grew up with doesn't come up for over an hour. I thought it was good, but overrated.But then I saw it again. Wow, what a difference. Three hours flew so quickly, and I found myself totally immersed in the many different stories going on simultaneously, as well as the way director Francis Ford Coppola weaves them so effectively. ""The Godfather"" has this ability to hit you a completely different way when you see it again, because there's so much depth to what you see on screen at any given moment. But at the same time, unlike a lot of ""deep-thought"" pictures, it's wonderfully accessible, at least to a multiple-time viewer like me.The story at the heart of things is simple. A mafia family, the Corleones, are going through a rough patch. Don Vito (Marlon Brando) appears to be slipping as rival crime families vie to get into the narcotics market, which Don Vito has always eschewed. After one particularly rough gangster named Sollozzo (Al Lettieri) makes a move on the Don, its up to Vito's previously clean son Michael (Al Pacino) to involve himself in family affairs and help Pop out.That the Corleones are the underdogs in this movie is part of its brilliant perversity. The movie gets you rooting for them, to the point where your journey becomes similar to Michael's. The corruption he embraces in pursuit of his father's salvation becomes something you root for, until at the end, when it culminates in an orgy of violence, you might like me get as pumped about it as you would be watching your favorite sports team pull out a come-from-behind win.Great dialogue, too, fantastically delivered. Everyone is so excellent in this movie, yet at the same time so understated. From the direction to the cinematography to the music, there's a quietness to the movie that's almost eerie, and does a lot to pull you in. Pacino, Brando, and Lettieri could all be big actors, but they all keep it contained here, especially Brando whose opening scene as the Don sets the bar very high. James Caan is the closest this movie has to an outsized performance, as Michael's hot-tempered older brother Sonny, but even he only boils up once in a while. The phrase ""It's not personal, it's business,"" comes up a few times in this movie, and the scary thing is it really is for them.Do yourself a favor and watch this movie. And if you have already, and didn't think it was that great, see it again. You may wind up as amazed as me at what a difference a second viewing can make."
4414.0,"During the 1970s, American directors decided, like their French counterparts did in the previous decade, to elevate and transcend the genres that appealed to them as children growing up in the 1940s and50s. Lucas took Buck Rodgers and Science Fiction to new levels, as didSpielberg with the Action/Adventure movie.Some re-made war movies in their own image; others re-configured the Western. Coppola took a stab at elevating the gangster film from B-movie to artistic masterpiece.On some level, he succeeded, transforming the gangster film from movies about crooks to movies about crooks and their families.Though it may not seem like such a difference, adding that familial component made movies about organized crime much more interesting than they had previously been. When critics discuss the great gangster films, few films made before the Godfather are mentioned. The Godfather, in one sense, made gangster movies as we know them. That is no small feat and Coppola ought to be commended for that. He made a solidly acted and directed film in a genre not usually known for those attributes.However, the Godfather is not the greatest movie of all time. It is not even the greatest gangster movie (that would have to go to Goodfellas) or the greatest movie of 1972 (compare it to the dynamic performances of Sleuth, the absolutely absurd and insane Ruling Class, and Bunuel's masterpiece, the Discreet Charm of the Bourgeoisie and you will find the Godfather lacking).Do not mis-understand: the Godfather is an eminently watchable movie, filled with great performances and guided by the sure hand of a very gifted director. It is simply, though, a very good movie - no more, no less. Perhaps I'm able to take a step back from The Godfather because I wasn't there at the timeI understand its appeal and I understand why people call it one of the greatest motion pictures of all time, but I cannot agree with them. It lacks an intangible quality that all great movies have; it lacks an aura. Movies like Close Encounters and Chinatown have an aura that, though difficult to describe, simply exudes greatness.The Godfather lacks that intangible quality while maintaining all of the tangible qualities of a great film. That one, almost invisible piece, though separates the very good from the great. That intangibleis vital and is something this film simply does not have."
4415.0,"The last time I watched the Godfather I gave this movie a 7 out of 10 and I didn't particularly love it and so I was disappointed. I wasn't looking forward to sitting through this 3 hour movie once more but I'm definitely glad that I did as the second time, the whole story became so much easier to understand.The Godfather is simply a movie that deals with the crime business within the Corleone family. The summary given on IMDb doesn't seem accurate to me as it simply deals with the lives of Michael and Vito Corleone, as well as Sonny and Tom Hagen.The greatest strength in the movie is EVERYTHING! I LOVE IT! The acting in the movie is pretty much, beyond explanation with words. Marlon Brando is absolutely a genius of an actor playing Vito, one of my favorite movie characters. Al Pacino did a fantastic job playing the young war hero, Michael Corleone. The only bit of a weakness in terms of acting was Diane Keaton, but it doesn't bother me one little bit.The writing and direction in the movie is superb. Every scene is executed at top notch and this movie is simply a great explanation of what a great movie should be like and clearly defines Francis Coppola as a superb director. The dialogue is entertaining, and unlike the first time, no scene in the movie bored me one little bit. I love the whole movie and honestly, it felt half its running time The characters in the movie are just brilliantly conjured up. They are all so great in their own ways and each have their own personalities making them unique. I love Vito, Michael, Tom, Sonny, Kay, Sollozo, the corrupted cop and everyone, including such minor characters.***SPOILERS*** When Luca Brasi and Sonny were killed off, that left such a strange feeling of emotion in me. Luca Brasi seemed like such a warrior of a man and seeing that Sonny was killed when he was on his way to kill Carlo for his actions against Connie was just heartbreaking.However, no moment in movie history affected me the same way that this scene did and that is the classic scene with Marlon Brando's Vito playing with his grandson in the garden and abruptly, falling dead. It was so beautifully done. In any other movie, this scene would feel so unrealistic that you wouldn't buy it, the fact that a mob leader's final moments were playing with his grandson but here, the scene is executed to the perfect level. It is in fact, my favorite scene of the movie The scene where Connie and Carlo's character is being baptized at the end was just a brilliant scene and was great to see some bloody action at the end of the film. The final scene with Michael lying to Kay about Carlo's murder was great and when the heads of the families meet in his room and call him 'Don Corleone' is perhaps the greatest ending to any movie along with the Empire Strikes Back **END OF SPOILERS*** In conclusion, upon my second viewing, I can gladly say that the Godfather totally deserves to be called the best movie of all time in every way possible though it may not necessarily be mine. My Flickchart list reports this movie as my 6th highest and it all comes for good reason. Superb directing, action, writing, characters and story totally pay off as this 3 hour movie for me, feels more like a 90 minute film!"
4416.0,"It is indeed a true classic and one of the best movies out there, however best movie of all time i would have to say no. It does indeed deserve it's reputation as one of the best movies of all time, however based on the fact it was number 1 on the IMDb top 250 i was a tad disappointed. I was fascinated by it's very engrossing story telling, the absolutely stunning performances and the incredible direction from Francis Ford Coppola . It's a pretty powerful movie with a lot of disturbing moments. It starts of a little slow but once it gets going it never fails to grip you. The direction is Incredible. Apart from the slow beginning the direction is flawless, with an EXCELLENT pace,awesome camera work and the way the camera moved with the characters it was great!, plus he created a great atmosphere!. There is LOTS of bloody violence. We get LOTS of EXTREMELY bloody gunshot wounds, knife in the hand, bloody gunshot wound to the head,severed horse head in someone's bed (VERY bloody), a harsh beating and , an very gory gunshot wound to the eye. The Acting is some of the best i have ever seen. Marlon Brando without a doubt deserved his Oscar for his groundbreaking performance, however having said all that Al Pacino deserved the Oscar just as much, it also was hard to understand what Brando was saying at times!. Al Pacino's performance was just as good and was also deserving of The Oscar, he and Brando had some cool scenes together and watching Pacino was just plain fun to watch!. James Caan was EXCELLENT here in his scenes here and wish he had more screen time , he is a terrific actor!. Robert Duvall is very good here with what he had to do i liked him lots. Diane Keaton is excellent here as Pacino's wife and had awesome chemistry with Pacino. Talia Shire was very good here but went a little crazy at times and she sure broke a lot of dishes! (LOL, and the rest of the cast did a tremendous job as well. Overall this indeed a true classic and one of the best movies out there however i was expecting a little too much and was a tad disappointed however i HIGHLY suggest you buy or rent this now just don't go in expecting it to be the best of all time (although a lot of viewers will probably think it is). ***** out of 5"
4417.0,"THE GODFATHER (1972) **** Marlon Brando, Al Pacino, James Caan, Robert Duvall, Sterling Hayden, Diane Keaton, John Cazale, John Marley, Talia Shire, Richard Conte, Abe Vigoda, Richard Castellano, Richard Bright, Al Martino, Alex Rocco. Francis Ford Coppola's masterpiece of cinema and one of the most memorable films of all time: Brando (Best Actor) gives a superb performance as Don Vito Corleone, the head of a Long Island crime family who faces all sorts of dilemmas, most of which embroil his youngest son Michael (Pacino in a star-making role), fresh from WWII, who takes on the awesome task of being the next leader in crime, violence and double-crossing. Great ensemble cast and some truly remarkable moments captured on film: offering film studio head Marley ""an offer he can't refuse"" resulting with a horse's head in bed; assassination attempts and successes (Caan's hot-tempered Sonny buying the farm at a toll booth massacre the likes of ""Bonnie and Clyde"") and the piece de resistance of baptism of Michael's' godson and the wiping out of his enemies is the stuff of Greek legend. Pure filmmaking at its best. Oscar winner for Best Picture, adapted screenplay by Coppola and Mario Puzo (from his best seller) and some beautiful cinematography by Gordon Willis (suggesting a Rembrandt painting come to life). Pacino, Caan and Duvall were all nominated for Best Supporting Actor (all losing to Joel Grey in ""Cabaret""). Kudos also to make-up guru Dick Smith for his realistic old age make up on Brando and also to Nina Rota's famous haunting foreboding score."
4418.0,"***Spoilers Ahead***I read the book by Puzo before I saw the movie made out of it. I loved The Godfather in writing. I thought the characters were well thought out and portrayed. When I rented the movie, I knew that there is no way to give the whole story in four hours and make it interesting so I looked for characters and the way they were illustrated.  I looked for the way relationships were passed on to the viewer compared how it was done in the book and after all this I was very disappointed. I can forgive the movie for omitting histories about people like Luca Brasi and Al Neri. I can even forgive them for not working more with Johnny Fontane even though it was a great story that tied in well with the portrayal of Don's relationship with his Godson and how he expected to be repaid by people close to him. The movie skipped characters like Nino, Kay's parents and her background, the doctor and several others, but after all, the movie is not supposed to be a book word for word. The Godfather had great cinematography. The scenes were beautifully picked and shot. My favorite is at the end when Michael stands as Godfather to his nephew and people are getting shot all around, that was amazing. The music was cheesy most of the time, but if that was my main complaint, I could still call this movie to be great. What appalled me beyond belief is the horrible portrayal of Michael and his relationship with Kay (unfortunately it only gets worse in the 2nd movie) and complete lack of the mother's presence in the movie. Her and Kay develop a relationship. Kay becomes super Catholic and goes to church with her every morning. She ran away from Michael with his kids at some point because she was angry with him. And Michael was patient and never lost his temper with his wife. However, he was also very proud and when he returned from Cicily he did not go to her because did not expect to find her still waiting for him. And the movie failed to illustrate how much Tom Hagen was an outsider to the family. The Don lost some of his power because of Tom and that is why Michael removed him from the post. I thought that Sonny was portrayed well as were Connie and Carlo. I thought that oranges as a foreshadowing device was a great idea. The ironies illustrated in the movie like the beginning of a movie with ""I believe in America"" are all good things that made this movie stronger. However, it lacks depth and complexity. I don't understand how one can understand what is going on in this movie without reading the book first.
This movie is considered to be America's best and that should be left on its conscience."
4419.0,"How this works that impressed so put your life and your family?There is a lot of work sees boj1man loans surpassed the movie, would not continue.Vito's most precious Son Michael, the pain passed on did not want him bittenMichael would have understood better than anyone the age-old, yet beloved AnthonyDid not allow easy thing to dream, Vito's father passed on that proudGyesil show his father watching from somewhere in heaven sake do I want to have been no ..."
4420.0,"I decided to read the novel before I watched this, just to allow me to write a fair critique of the movie afterwards. I would've rated this film 10/10 if during the hospital scene, the Godfather's bed rolled down the flight of hospital stairs and out the main doors, with Al Pacino and the nurse in hot pursuit. The bed would then continue to roll down the street, rapidly gaining velocity, as the mob hit men and several police officers continued in the pursuit of him. This scene would be more enjoyable if several civilians greeted The Godfather as he zoomed past them and wished him a Merry Christmas, perhaps piling presents onto the edge of his bed, happy to see he's doing well after being shot on the streets. Overall though, this was a perfect film that followed the novel closely- I don't have many complaints."
